kategoria,nazwa,adres,teryt_gmina
przedszkole,PRZEDSZKOLE PUBLICZNE NR 32,"Farna 2a, 70-541 Szczecin",3262011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 12 Z ODDZIAŁAMI INTEGRACYJNYMI W SKARŻYSKU-KAMIENNEJ,"Sportowa 34, 26-110 Skarżysko-Kamienna",2610011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 7 IM. JANUSZA KORCZAKA W SKARŻYSKU-KAMIENNEJ,"Zielna 27, 26-110 Skarżysko-Kamienna",2610011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 10 IM. KUBUSIA PUCHATKA W SKARŻYSKU-KAMIENNEJ,"Okrzei 4, 26-110 Skarżysko-Kamienna",2610011
przedszkole,PUBLICZNE PRZEDSZKOLE W PRZEDBOROWEJ,"Przedborowa 100, 57-215 Przedborowa",0224042
przedszkole,NIEPUBLICZNE PRZEDSZKOLE Z ODDZIAŁAMI DLA DZIECI Z AUTYZMEM W ZIELONEJ GÓRZE,"Henryka Sienkiewicza 10, 65-443 Zielona Góra",0862011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 4 IM. JANA BRZECHWY W SKARŻYSKU-KAMIENNEJ,"Sikorskiego 17, 26-110 Skarżysko-Kamienna",2610011
przedszkole,PRZEDSZKOLE NR 15,"Lubawska 7, 81-066 Gdynia",2262011
przedszkole,"PRZEDSZKOLE NR 5 ""PIĄTECZKA""","Miodowa 16, 81-558 Gdynia",2262011
przedszkole,PRZEDSZKOLE NR 12 W MYSŁOWICACH,"Bolesława Prusa 5, 41-400 Mysłowice",2470011
przedszkole,PRZEDSZKOLE NR 6,"Chwaszczyńska 28, 81-395 Gdynia",2262011
przedszkole,PRZEDSZKOLE NR 11 POD KASZTANAMI,"Bosmańska 26A, 81-116 Gdynia",2262011
przedszkole,PRZEDSZKOLE NR 16,"Jana z Kolna 29, 81-354 Gdynia",2262011
przedszkole,PRZEDSZKOLE NR 14,"ks. Stanisława Zawackiego 5, 81-514 Gdynia",2262011
przedszkole,"PRZEDSZKOLE NR 25 IM. ""GDYŃSKIE PERŁY""","Augustyna Necla 14, 81-377 Gdynia",2262011
przedszkole,PRZEDSZKOLE NR 32 CISOWIACZKI,"Kcyńska 6, 81-005 Gdynia",2262011
przedszkole,PRZEDSZKOLE NR 13 IM. JANUSZA KORCZAKA W MYSŁOWICACH,"Armii Krajowej 19, 41-400 Mysłowice",2470011
przedszkole,PRZEDSZKOLE NR 44,"Tatarczana 4, 81-591 Gdynia",2262011
przedszkole,PRZEDSZKOLE NR 46 JAŚ I MAŁGOSIA,"Pusta 9, 81-078 Gdynia",2262011
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""PIOTRUŚ PAN""","Zachodnia 22, 05-800 Pruszków",1421021
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 14 W KRAKOWIE,"Młyńska Boczna 4, 31-470 Kraków-Śródmieście",1261059
przedszkole,PRZEDSZKOLE NIEPUBLICZNE PLANETA ZDROWIA,"Mała 4, 59-220 Legnica",0262011
przedszkole,"PRZEDSZKOLE PUBLICZNE ""RADOSNY ZAKĄTEK"" W MIERZĘCICACH","Bankowa 24, 42-460 Mierzęcice",2401052
przedszkole,"PRZEDSZKOLE NR 7 ""POD MUCHOMORKIEM"" W SULECHOWIE","Zacisze 3, 66-100 Sulechów",0809064
przedszkole,PRZEDSZKOLE NR 15 W MYSŁOWICACH,"Edmunda Osmańczyka 2, 41-408 Mysłowice",2470011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE INTEGRACYJNE ""ZACZAROWANA ŁĄKA"" W DARZLUBIU","Brzozowa 8, 84-100 Darzlubie",2211072
przedszkole,PRZEDSZKOLE NR 16 Z ODDZIAŁAMI INTEGRACYJNYMI W MYSŁOWICACH,"Franciszka Kawy 4, 41-412 Mysłowice",2470011
przedszkole,PRZEDSZKOLE NR 17 W MYSŁOWICACH,"Polskiego Czerwonego Krzyża 209b, 41-409 Mysłowice",2470011
przedszkole,PRZEDSZKOLE NR 18 W MYSŁOWICACH,"Pocztowa 20, 41-408 Mysłowice",2470011
przedszkole,PRZEDSZKOLE NR 19 W MYSŁOWICACH,"Ignacego Łukasiewicza 34, 41-409 Mysłowice",2470011
przedszkole,PRZEDSZKOLE NR 20 IM. MISIA USZATKA W MYSŁOWICACH,"Gabrieli Zapolskiej 1, 41-400 Mysłowice",2470011
przedszkole,PRZEDSZKOLE NIEPUBLICZNE AKADEMIA PRZEDSZKOLAKA,"Kamionka 16, 87-300 Brodnica",0402011
przedszkole,PRZEDSZKOLE NR 18,"Krawiecka 35, 81-178 Gdynia",2262011
przedszkole,PRZEDSZKOLE PUBLICZNE LEŚNE DUSZKI W ZAKRZEWIE,"Długa 57, 62-070 Zakrzewo",3021052
przedszkole,"PRZEDSZKOLE PUBLICZNE "" ISKIERKI"" W SKÓRZEWIE","Kolejowa 21, 60-185 Skórzewo",3021052
przedszkole,PRZEDSZKOLE NR 28 „NIEZAPOMINAJKA,"Narcyzowa 3, 81-653 Gdynia",2262011
przedszkole,PRZEDSZKOLE NR 43 JANTAREK,"inż. J. Śmidowicza 59, 81-127 Gdynia",2262011
przedszkole,GMINNE PRZEDSZKOLE W CZYŻEWIE,"Przemysłowa 8, 18-220 Czyżew",2013034
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 6 IM. DR. HENRYKA JORDANA W KRAKOWIE,"Franciszka Bujaka 17, 30-611 Kraków-Podgórze",1261049
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 182 ""PRZY ŹRÓDEŁKU"" W KRAKOWIE","Osiedle Dywizjonu 303 12, 31-872 Kraków-Nowa Huta",1261039
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE IM. ""MISIA USZATKA"" W BUDZYNIU","Wierzbowe 7a, 64-840 Budzyń",3001024
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE IMIENIA ""KOZIOŁKA MATOŁKA"" W WYSZYNACH","Raczyńskich 11, 64-834 Wyszyny",3001025
przedszkole,PRZEDSZKOLE W KOLBUDACH,"gen. Józefa Wybickiego 29B, 83-050 Kolbudy",2204032
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W BOBROWNIKACH,"Kościelna 5, 87-617 Bobrowniki",0408024
przedszkole,PRZEDSZKOLE MIEJSKIE NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI,"Spichrzowa 6, 73-110 Stargard",3214011
przedszkole,PRZEDSZKOLE NR 1 IM. KRASNALA HAŁABAŁY GMINY GRODZISK MAZOWIECKI,"L. Zondka 5, 05-825 Grodzisk Mazowiecki",1405044
przedszkole,PRZEDSZKOLE NR 4 IM. KRÓLA MACIUSIA I W GRODZISKU MAZOWIECKIM,"Górna 12, 05-825 Grodzisk Mazowiecki",1405044
przedszkole,PRZEDSZKOLE NR 7 IM. WRÓBELKA ELEMELKA GMINY GRODZISK MAZOWIECKI,"M. Kopernika 15, 05-825 Grodzisk Mazowiecki",1405044
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""CALINECZKA","Wapowce 50, 37-700 Wapowce",1813082
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""JEDYNKA""","Złotoryjska 54/56, 59-220 Legnica",0262011
przedszkole,NIEPUBLICZNE PRZEDSZKOLE W DZIKOWCU,"Dzikowiec 94, 57-432 Dzikowiec",0208112
przedszkole,NIEPUBLICZNE PRZEDSZKOLE ZGROMADZENIA SIÓSTR SŁUŻEBNICZEK NMP NP IM. BŁ. EDMUNDA BOJANOWSKIEGO,"Kapitulna 7, 37-700 Przemyśl",1862011
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 29 IM. WANDY CHOTOMSKIEJ W KRAKOWIE,"Stanisława Pigonia 2a, 31-230 Kraków-Krowodrza",1261029
przedszkole,PRZEDSZKOLE NR 1 W KOSZARAWIE,"Koszarawa 142, 34-332 Koszarawa",2417052
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 43 W KRAKOWIE,"Mazowiecka 45, 30-019 Kraków-Krowodrza",1261029
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 145 ""DOLINA TĘCZY"" W KRAKOWIE","Poronińska 7, 30-499 Kraków-Podgórze",1261049
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 179 IM. SZEWCZYKA DRATEWKI W KRAKOWIE,"Sanocka 4, 30-620 Kraków-Podgórze",1261049
przedszkole,PUBLICZNE PRZEDSZKOLE NR 2 W KOZIENICACH,"Stefana Żeromskiego 3, 26-900 Kozienice",1407054
przedszkole,PUBLICZNE PRZEDSZKOLE NR 3 Z ODDZIAŁAMI INTEGRACYJNYMI W KOZIENICACH,"Głowaczowska 33A, 26-900 Kozienice",1407054
przedszkole,PRZEDSZKOLE NR 85 W LUBLINIE,"Onyksowa 8, 20-582 Lublin",0663011
przedszkole,GMINNE PRZEDSZKOLE W OWIŃSKACH,"Poprzeczna 5, 62-005 Owińska",3021042
przedszkole,"GMINNE PRZEDSZKOLE IM. ""DZIECI Z LESZCZYNOWEJ GÓRKI"" W CZERWONAKU","Plac Zielony 4, 62-004 Czerwonak",3021042
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE JĘZYKOWE ""PROMYCZEK""","Elżbiety Drużbackiej 2, 37-700 Przemyśl",1862011
przedszkole,"GMINNE PRZEDSZKOLE NR 1 ""BAJKOWE LUDKI"" W KOZIEGŁOWACH","Kanałowa 7, 62-028 Koziegłowy",3021042
przedszkole,PUBLICZNE PRZEDSZKOLE NR 4 W KOZIENICACH,"Konstytucji 3 Maja 4, 26-900 Kozienice",1407054
przedszkole,PUBLICZNE PRZEDSZKOLE NR 5 IM. WANDY CHOTOMSKIEJ W KOZIENICACH,"Batalionów Chłopskich 11, 26-900 Kozienice",1407054
przedszkole,PUBLICZNE PRZEDSZKOLE NR 6 W ŚWIERŻACH GÓRNYCH,"Świerże Górne 12, 26-900 Świerże Górne",1407055
przedszkole,"GMINNE PRZEDSZKOLE NR 2 IM. ""KRASNALA HAŁABAŁY"" W KOZIEGŁOWACH","Osiedle Leśne 22, 62-028 Koziegłowy",3021042
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""SKRZAT"" W KOZIEGŁOWACH","Leśne 23, 62-028 Koziegłowy",3021042
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""WESOŁE SMYKI""","Ogrodowa 2, 62-005 Miękowo",3021042
przedszkole,NIEPUBLICZNE PRZEDSZKOLE ARTYSTYCZNE IM. ŚW. CECYLII W KICINIE,"Rolna 24, 62-004 Kicin",3021042
przedszkole,"PUBLICZNE PRZEDSZKOLE NR 1 ""POD TOPOLĄ"" W KOZIENICACH","Mikołaja Kopernika 11, 26-900 Kozienice",1407054
przedszkole,"PRZEDSZKOLE PRYWATNE ""CHATKA PUCHATKA 2"" W LUBLINIE","Bogdanówka 9, 20-810 Lublin",0663011
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 131 ""STOKROTKA"" W KRAKOWIE","Osiedle Złotego Wieku 13, 31-616 Kraków-Nowa Huta",1261039
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""AKADEMIA MALUCHA""","Łebska 12, 81-101 Gdynia",2262011
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 80 W KRAKOWIE,"Kotlarska 5a, 31-539 Kraków-Śródmieście",1261059
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 140 IM. KRASNALA HAŁABAŁY W KRAKOWIE,"Słomiana 8, 30-316 Kraków-Podgórze",1261049
przedszkole,PRZEDSZKOLE NR 5 W SULECHOWIE,"Nadodrzańskie 3B, 66-100 Sulechów",0809064
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 132 W KRAKOWIE,"Merkuriusza Polskiego 6, 30-698 Kraków-Podgórze",1261049
przedszkole,"PRZEDSZKOLE NR 6 ""TĘCZOWA SZÓSTKA"" W SULECHOWIE","Kościuszki 16, 66-100 Sulechów",0809064
przedszkole,GMINNE PRZEDSZKOLE W DĄBROWIE ZIELONEJ,"Plac Kościuszki 44, 42-265 Dąbrowa Zielona",2404022
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W MIKLUSZOWICACH,"Mikluszowice 228, 32-708 Mikluszowice",1201032
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W DRWINI,"Drwinia 173, 32-709 Drwinia",1201032
przedszkole,PUBLICZNE PRZEDSZKOLE NR 1,"Mazowiecka 12, 05-100 Nowy Dwór Mazowiecki",1414011
przedszkole,NIEPUBLICZNE PRZEDSZKOLE POLSKO - ANGIELSKIE OXFORD HOUSE,"Pogodna 12, 34-300 Żywiec",2417011
przedszkole,PRZEDSZKOLE NR 19,"Harcerska 4, 81-425 Gdynia",2262011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""MAŁE PRZEDSZKOLE"" W RACHCINIE","Rachcin 8A, 87-617 Rachcin",0408025
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 62 W KRAKOWIE,"Prądnicka 72b, 31-202 Kraków-Krowodrza",1261029
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 28 ""NA TĘCZOWYM WZGÓRZU"" W KRAKOWIE","Republiki Korczakowskiej 3, 30-867 Kraków-Podgórze",1261049
przedszkole,ZESPÓŁ SZKÓŁ W RADOMINIE PRZEDSZKOLE PUBLICZNE W DULSKU,"Dulsk 28A, 87-404 Dulsk",0405052
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 90 IM. ŚWIĘTEGO MIKOŁAJA W KRAKOWIE,"ks. Władysława Gurgacza 1, 31-537 Kraków-Śródmieście",1261059
przedszkole,"SPOŁECZNE PRZEDSZKOLE ""PROMYCZEK"" W ZŁOTNIKACH","Złotniki 61, 39-300 Złotniki",1811052
przedszkole,MIEJSKIE PRZEDSZKOLE NR 7,"Słubicka 1, 59-220 Legnica",0262011
przedszkole,NIEPUBLICZNE PRZEDSZKOLE BAJKOWY DWOREK 5 W LUBLINIE,"Towarowa 25, 20-205 Lublin",0663011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 1,"Grażyny 7, 71-631 Szczecin",3262011
przedszkole,"PRZEDSZKOLE ""SŁONECZKO"" W JANIKOWIE","Słoneczna 31, 88-160 Janikowo",0407054
przedszkole,PRZEDSZKOLE PUBLICZNE NR 3,"Potulicka 62, 70-230 Szczecin",3262011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""MAŁA PANDA"" W LUBLINIE","Feliksa Skubiszewskiego 21, 20-785 Lublin",0663011
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""JACEK I AGATKA""","Gościnna 8, 87-100 Toruń",0463011
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 57 ""KRAINA MAŁYCH ARTYSTÓW"" W KRAKOWIE","Generała Tadeusza Kutrzeby 6, 30-515 Kraków-Podgórze",1261049
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 12 ""ZACZAROWANA DOROŻKA"" W KRAKOWIE","Macieja Miechowity 11, 31-475 Kraków-Śródmieście",1261059
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 107 ""SŁONECZNE NUTKI"" W KRAKOWIE","Osiedle Słoneczne 10, 31-957 Kraków-Nowa Huta",1261039
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 45 IM. KUBUSIA PUCHATKA W KRAKOWIE,"Piekarska 14, 31-067 Kraków-Śródmieście",1261059
przedszkole,PRZEDSZKOLE PUBLICZNE NR 4,"Michała Kleofasa Ogińskiego 9, 71-481 Szczecin",3262011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 9,"Aleksandra Kostki Napierskiego 13, 70-783 Szczecin",3262011
przedszkole,PRZEDSZKOLE RÓŻANY OGRÓD W RAKONIEWICACH,"Garbary 8, 62-067 Rakoniewice",3005044
przedszkole,PRZEDSZKOLE PUBLICZNE NR 13,"Jodłowa 11, 71-114 Szczecin",3262011
przedszkole,PRZEDSZKOLE SAMORZADOWE NR 1 W MAŁDYTACH,"Prusa 10, 14-330 Małdyty",2815052
przedszkole,PRZEDSZKOLE MIEJSKIE NR 15 W ZAMOŚCIU,"Hetmana Jana Zamoyskiego 4a, 22-400 Zamość",0664011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W DOBROCINIE,"Dobrocin 49A, 14-330 Dobrocin",2815052
przedszkole,WALDEMAR DĘBOWSKI NIEPUBLICZNE PRZEDSZKOLE KUBUSIOWE PRZEDSZKOLE,"ks. kard. Stefana Wyszyńskiego 3, 05-660 Warka",1406114
przedszkole,PRZEDSZKOLE PUBLICZNE NR 18,"Unisławy 15a, 71-413 Szczecin",3262011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 29,"Mazowiecka 2, 70-201 Szczecin",3262011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""NIEZAPOMINAJKA"" W KALISZU","Warszawska 8, 62-800 Kalisz",3061011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""CALINECZKA""","Aleja Wojska Polskiego 30, 62-800 Kalisz",3061011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""JACKA I AGATKI"" W KALISZU","Serbinowska 21, 62-800 Kalisz",3061011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""ZIELONE ŁĄKI"" W KALISZU","Prymasa Stefana Wyszyńskiego 19A, 62-800 Kalisz",3061011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 30,"ks. Piotra Skargi 18, 71-423 Szczecin",3262011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""BUDUJEMY PRZYSTAŃ""","Wośnicka 125C, 26-600 Radom",1463011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""BAJKA"" W KALISZU","Prymasa Stefana Wyszyńskiego 3a, 62-800 Kalisz",3061011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE IM. ""MISIA USZATKA"" W KALISZU","Młynarska 20, 62-800 Kalisz",3061011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""PLUSZAKI"" Z ODDZIAŁAMI SPECJALNYMI","Adama Asnyka 6a, 62-800 Kalisz",3061011
przedszkole,GMINNE PRZEDSZKOLE W WIELENIU,"Sportowa 1, 64-730 Wieleń",3002084
przedszkole,AKADEMIA MALUCHA,"Miejska 24, 42-400 Zawiercie",2416021
przedszkole,PRZEDSZKOLE NIEPUBLICZNE HOBBIT,"Gliwicka 19-21, 59-220 Legnica",0262011
przedszkole,MIEJSKIE PRZEDSZKOLE NR 2,"Władysława Reymonta 1, 59-220 Legnica",0262011
przedszkole,NIEPUBLICZNE PRZEDSZKOLE OGÓLNODOSTĘPNE IM. S. WŁODZIMIRY WOJTCZAK,"Gimnazjalna 13, 63-400 Ostrów Wielkopolski",3017011
przedszkole,PRZEDSZKOLE DWUJĘZYCZNE SMERFUŚ,"Liliowa 21, 87-134 Stary Toruń",0415092
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""BAŚNIOWA KRAINA"" W BRODNICY","Stefana Czarnieckiego 2, 87-300 Brodnica",0402011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""CHATKA PUCHATKA"" Z ODDZIAŁAMI INTEGRACYJNYMI W BRODNICY","Żwirki i Wigury 10, 87-300 Brodnica",0402011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 4,"Stefana Żeromskiego 18, 58-260 Bielawa",0202011
przedszkole,PRZEDSZKOLE NR 30,"Zielona 53, 81-197 Gdynia",2262011
przedszkole,MIEJSKIE PRZEDSZKOLE NR 2 IM. J. TUWIMA,"Łęczycka 4, 95-070 Aleksandrów Łódzki",1020044
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 78 ""LEŚNE SKRZATY"" W KRAKOWIE","Aleja Kasztanowa 6, 30-227 Kraków-Krowodrza",1261029
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 133 IM. OJCA LEONA KNABITA W KRAKOWIE,"Benedyktyńska 4, 30-398 Kraków-Podgórze",1261049
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 33 W KRAKOWIE,"Rżącka 1, 30-687 Kraków-Podgórze",1261049
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 35 Z ODDZIAŁAMI INTEGRACYJNYMI IM. ANNY DYMNEJ W KRAKOWIE,"Lilli Wenedy 7, 30-833 Kraków-Podgórze",1261049
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W KOLNIE,"Kolno 42A, 11-311 Kolno",2814082
przedszkole,PRZEDSZKOLE W SZCZEKOCINACH,"Jana Pawła II 3, 42-445 Szczekociny",2416084
przedszkole,"PRZEDSZKOLE NR 36 ""ZŁOTA RYBKA""","Stefana Okrzei 16, 81-245 Gdynia",2262011
przedszkole,SAMORZĄDOWE PRZEDSZKOLE W BIELSKU,"Płocka 19, 09-230 Bielsk",1419012
przedszkole,PRZEDSZKOLE PUBLICZNE NR 3 IM. SKRZATA CHICHOTKA,"Krośnieńska 15a, 35-505 Rzeszów",1863011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 35,"Stefana Jaracza 5a, 70-775 Szczecin",3262011
przedszkole,PRZEDSZKOLE NR 2 IM.JANA BRZECHWY W SOPOCIE,"23 Marca 88/90, 81-820 Sopot",2264011
przedszkole,PUBLICZNE PRZEDSZKOLE SAMORZĄDOWE NR 1,"Szkolna 180, 43-384 Jaworze",2402062
przedszkole,PUBLICZNE PRZEDSZKOLE SAMORZĄDOWE NR 2,"Wapienicka 74, 43-384 Jaworze",2402062
przedszkole,"PRZEDSZKOLE NR 31 ""BAJECZKA""","Ludwika Zamenhofa 8, 81-218 Gdynia",2262011
przedszkole,PRZEDSZKOLE NR 9,"bp. Dominika 5, 81-402 Gdynia",2262011
przedszkole,PRZEDSZKOLE NR 51,"Władysława IV 52, 81-384 Gdynia",2262011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 43,"Emilii Gierczak 33, 70-825 Szczecin",3262011
przedszkole,MIEJSKIE PRZEDSZKOLE NR 19 W LEGNICY,"Tatrzańska 11, 59-220 Legnica",0262011
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 75 W KRAKOWIE,"Aleja Artura Grottgera 28, 30-043 Kraków-Krowodrza",1261029
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 65 ""PEREŁKA"" W KRAKOWIE","Strzelców 5, 31-422 Kraków-Śródmieście",1261059
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 163 IM. HELENY BECHLEROWEJ W KRAKOWIE,"Podedworze 2a, 30-686 Kraków-Podgórze",1261049
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 117 ""POD JARZĘBINKĄ"" W KRAKOWIE","Osiedle Na Lotnisku 15, 31-803 Kraków-Nowa Huta",1261039
przedszkole,PRZEDSZKOLE PUBLICZNE NR 46,"Tadeusza Zawadzkiego 128, 71-246 Szczecin",3262011
przedszkole,"PRZEDSZKOLE MIEJSKIE NR 8 ""BAJKOWA ÓSEMKA"" W KROŚNIE","Stefana Kisielewskiego 15, 38-400 Krosno",1861011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 52,"Milczańska 44, 70-107 Szczecin",3262011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 53,"Xawerego Dunikowskiego 44, 70-123 Szczecin",3262011
przedszkole,MIEJSKIE PRZEDSZKOLE NR 13 W LEGNICY,"Wielkiej Niedźwiedzicy 14a, 59-220 Legnica",0262011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 54,"Stefana Jaracza 3, 70-775 Szczecin",3262011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ,,WESOŁE MACZKI"" W OLSZYNACH","Olszyny 29, 32-831 Olszyny",1216135
przedszkole,PRZEDSZKOLE W KAZIMIERZU BISKUPIM,"Ogrodowa 7, 62-530 Kazimierz Biskupi",3010032
przedszkole,PRZEDSZKOLE Z ODDZIAŁAMI INTEGRACYJNYMI NR 418,"Jana Marcina Szancera 7, 02-495 Ursus",1465128
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 154 IM. JANUSZA KORCZAKA W KRAKOWIE,"Jana Kurczaba 19, 30-868 Kraków-Podgórze",1261049
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 162 IM. WAWELSKIEGO SMOKA W KRAKOWIE,"Kazimierza Odnowiciela 4, 31-481 Kraków-Śródmieście",1261059
przedszkole,GMINNE PRZEDSZKOLE,"Stróżewo 63, 64-800 Stróżewo",3001032
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE ""SOSENKA"" W RYCHTALU","Osiedle 600-lecia 4, 63-630 Rychtal",3008064
przedszkole,NIEPUBLICZNE PRZEDSZKOLE W PRZYWÓZKACH,"Przywózki 3, 08-300 Przywózki",1429082
przedszkole,GMINNE PRZEDSZKOLE PUBLICZNE W WIERZBICY IM. JANA BRZECHWY,"Ignacego Krasickiego 38, 26-680 Wierzbica",1425112
przedszkole,GMINNE PRZEDSZKOLE PUBLICZNE W RUDZIE WIELKIEJ,"Radomska 10, 26-680 Ruda Wielka",1425112
przedszkole,PRZEDSZKOLE PUBLICZNE NR 65,"Jana Chryzostoma Paska 34, 71-622 Szczecin",3262011
przedszkole,GMINNE PRZEDSZKOLE PUBLICZNE W POLANACH,"Polany 141, 26-680 Polany",1425112
przedszkole,GMINNE PRZEDSZKOLE PUBLICZNE W ŁĄCZANACH,"Łączany 61, 26-680 Łączany",1425112
przedszkole,PRZEDSZKOLE PUBLICZNE NR 11,"Kasztanowe 54, 70-895 Szczecin",3262011
przedszkole,PRZEDSZKOLE NR 22,"Henryka Dąbrowskiego 85, 43-100 Tychy",2477011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 66,"Czesława 7, 71-504 Szczecin",3262011
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""HAGUŚ"" W LUBLINIE","Marii Kuncewiczowej 16, 20-439 Lublin",0663011
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 185 ""SŁONECZKO"" W KRAKOWIE","Osiedle Dywizjonu 303 49, 31-875 Kraków-Nowa Huta",1261039
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 176 IM. MARII KONOPNICKIEJ W KRAKOWIE,"Aleksandry 15, 30-837 Kraków-Podgórze",1261049
przedszkole,SAMORZĄDOWE PRZEDSZKOLE NR 120 W KRAKOWIE,"Osiedle Józefa Strusia 8, 31-808 Kraków-Nowa Huta",1261039
przedszkole,"SAMORZĄDOWE PRZEDSZKOLE NR 115 ""WESOŁA KRAINA TWÓRCZOŚCI"" W KRAKOWIE","Osiedle Albertyńskie 23, 31-853 Kraków-Nowa Huta",1261039
przedszkole,PRZEDSZKOLE Z ODDZIAŁAMI INTEGRACYJNYMI NR 12 W SOPOCIE,"Oskara Kolberga 8, 81-881 Sopot",2264011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 9,"Podwisłocze 20, 35-309 Rzeszów",1863011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 11,"Mazurska 19, 35-620 Rzeszów",1863011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 16,"Jana Kochanowskiego 24, 35-201 Rzeszów",1863011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 19,"prof. Adama Krzyżanowskiego 20, 35-329 Rzeszów",1863011
przedszkole,PRZEDSZKOLE PUBLICZNE NR 22,"Ofiar Katynia 11, 35-209 Rzeszów",1863011
przedszkole,PRZEDSZKOLE W MIĘDZYBRODZIU BIALSKIM,"Bielska 2, 34-312 Międzybrodzie Bialskie",2417022
przedszkole,PRZEDSZKOLE IM. KS. JANA HOJDYSA W MIĘDZYBRODZIU ŻYWIECKIM,"Beskidzka 27, 34-312 Międzybrodzie Żywieckie",2417022
