kategoria,nazwa,adres,teryt_gmina
poz,"""OMNI-DENT"" Prywatna  Przychodnia Stomatologiczna s.c.","Powstańców Śląskich 94/3, 53-333 Wrocław",0264039
poz,"""OMNI-DENT"" Prywatna  Przychodnia Stomatologiczna s.c. Filia  nr. 1","Czekoladowa 49, 53-124 Wrocław",0264039
poz,"""OMNI-DENT ""Centrum Endodoncji i Stomatologii Estetycznej","Ślężna 185A/1A, 53-110 Wrocław",0264039
poz,Niepubliczny Zakład Opieki Zdrowotnej Wiejski Ośrodek Zdrowia Lutomia Dolna,"Lutomia Dolna 28, 58-113 Lutomia Dolna",0219072
poz,Prywatna Praktyka Dentystyczna Lek. Dent. Krzysztof Griman,"Wiosenna 24A, 57-300 Kłodzko",0208021
poz,Niepubliczny Zakład Opieki Zdrowotnej Praktyka Lekarska FAMILIARIS,"Bolesława Chrobrego 14, 55-200 Bystrzyca",0215042
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""MEDICA"" s.c","Stanisława Konarskiego 4, 59-900 Zgorzelec",0225021
poz,Ośrodek Zdrowia w Dobroszycach,"Wojska Polskiego 22, 56-410 Dobroszyce",0214032
poz,Filia Ośrodka w Dobrzeniu,"Dobrzeń 9, 56-410 Dobrzeń",0214032
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""Mieszko"" Sp. z o.o.","Mieszka I 10, 58-100 Świdnica",0219011
poz,Prywatna Przychodnia Lekarska Stefan Skrocki,"Grunwaldzka 69, 50-026 Wrocław",0264011
poz,Prywatna Przychodnia Lekarska Stefan Skrocki - Filia,"Grunwaldzka 65, 50-357 Wrocław",0264011
poz,Prywatna Przychodnia Lekarska Stefan Skrocki-filia,"Grunwaldzki 63, 50-366 Wrocław",0264011
poz,Praktyka Lekarza Rodzinnego Teresa Szczypel,"Strzelińska 18, 57-120 Wiązów",0217054
poz,Przychodnia Rejonowa,"Legnicka 12, 59-225 Chojnów",0209011
poz,Laboratorium analityczne,"Kazimierza Wielkiego 11, 59-225 Chojnów",0209011
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o. Zakład Patomorfologii,"Armii Krajowej 35A, 59-300 Lubin",0211011
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o. Szpital,"Leśna 8, 59-300 Lubin",0211011
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.  (Parkowa),"Parkowa 8H, 59-300 Lubin",0211011
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o. (Szklary Górne),"Szklary Górne 50, 59-335 Szklary Górne",0211022
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.,"Jana Heweliusza 7, 59-220 Legnica",0262011
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o. (Raszówka),"1 Maja 12, 59-307 Raszówka",0211022
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o. (Siedlce),"Siedlce 36, 59-300 Siedlce",0211022
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.Wiejski Ośrodek Zdrowia,"Trzebnice 113C, 59-140 Trzebnice",0216015
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.,"Miłoradzice 66, 59-323 Miłoradzice",0211022
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.,"Leśna 8-8A, 59-300 Lubin",0211011
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.,"Jana Pawła II 15, 59-400 Jawor",0205011
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.,"3 Maja 2, 59-140 Chocianów",0216014
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.,"Szpitalna 3, 59-400 Jawor",0205011
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.,"Jerzego Libana 7, 59-220 Legnica",0262011
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.,"Szpitalna 3A, 59-400 Jawor",0205011
poz,Centrum Diagnostyczno Terapeutyczne MEDICUS Sp. z o.o.,"Słoneczna 1, 59-300 Lubin",0211011
poz,Praktyka Lekarska Leszek W. Pałka,"Zaporoska 87, 53-415 Wrocław",0264011
poz,Przychodnia Lekarska Proficlinic,"Legnicka 14T, 58-150 Strzegom",0219064
poz,"Przychodnia ""Zdrowa Kobieta""","Kamiennogórska 10, 54-034 Wrocław",0264029
poz,Praktyka Lekarza Rodzinnego Dorota Babiak,"Królewska 30, 51-200 Wrocław-Psie Pole",0264049
poz,Szpital im. J. Gromkowskiego,"Koszarowa 5, 51-149 Wrocław",0264049
poz,Dzienny Ośrodek Psychiatrii i Zaburzeń Mowy dla Dzieci i Młodzieży,"Wołowska 9, 51-116 Wrocław",0264011
poz,Przychodnia Rejonowa Filia,"Fabryczna 1, 59-920 Bogatynia",0225034
poz,Przychodnia Rejonowa,"Leona Wyczółkowskiego 15, 59-920 Bogatynia",0225034
poz,Przychodnia Przyszpitalna,"Szpitalna 16, 59-920 Bogatynia",0225034
poz,Wiejski Ośrodek Zdrowia,"Różana 8, 59-951 Porajów",0225035
poz,Szpital Psychiatryczny,"Adama Mickiewicza 1, 56-100 Lubiąż",0222035
poz,"Przychodnia Lekarska ""ESKULAP""","Ogrodowa 1A, 56-330 Cieszków",0213012
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""E-Med""","Gliniana 40, 51-525 Wrocław",0264011
poz,m elias gabinety ginekologiczne,"Kamienna 107 - 109, 50-547 Wrocław",0264011
poz,m elias gabinety ginekologiczne,"Królowej Elżbiety 84, 58-160 ŚWIEBODZICE",0219021
poz,m elias gabinety ginekologiczne,"Kamienna 107-109, 50-547 Wrocław",0264011
poz,Ośrodek Medycznie Wspomaganej Prokreacji,"Kamienna 107, 50-547 Wrocław",0264011
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""OKO-CENTRUM"" Gdesz Ryszard","Kazimierza Pułaskiego 13, 58-100 Świdnica",0219011
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""OKO-CENTRUM"" Gdesz Ryszard","Warszawska 2, 58-330 Jedlina-Zdrój",0221021
poz,Zespół Opieki Zdrowotnej w Oławie - Opieka Długotermonowa,"Krzysztofa Kamila Baczyńskiego 1, 55-200 Oława",0215011
poz,Szpital im. Jana Pawła II,"Tadeusza Kościuszki 15, 67-200 Głogów",0203011
poz,Podstawowa Opieka Zdrowotna,"Tadeusza Kościuszki 15 A, 67-200 Głogów",0203011
poz,Hospicjum Głogowskie,"Paulinów 2, 67-200 Głogów",0203011
poz,Przychodnia Rejonowa w Bierutowie,"Juliusza Słowackiego 2, 56-420 Bierutów",0214024
poz,Wiejski Ośrodek Zdrowia w Zbytowej,"Zbytowa 3A, 56-420 Zbytowa",0214025
poz,Wiejski Ośrodek Zdrowia w Wabienicach,"Wabienice 87, 56-420 Wabienice",0214025
poz,"Centrum Neuropsychiatrii ""NEUROMED"" Samodzielny Publiczny Zakład Opieki Zdrowotnej","Białowieska 74A, 54-235 Wrocław",0264029
poz,Ośrodek Terapii Uzależnień,"Borowska 181-187, 50-553 Wrocław",0264039
poz,Niepubliczny Zakład Opieki Zdrowotnej Poradnia Stomatologiczna,"Górnicza 1A, 57-100 Strzelin",0217044
poz,Przedsiębiorstwo Handlowo-Usługowe MEDCOM Spółka z ograniczoną odpowiedzialnością,"Zdrowa 6, 55-020 Wojkowice",0223092
poz,"""HIPOKRATES"" Grupowa Praktyka Lekarska","Warszawska 30, 55-200 Oława",0215011
poz,PRIMA-MED,"Ignacego Daszyńskiego 27, 50-310 Wrocław",0264069
poz,Caritas Archidiecezji Wrocławskiej Stacja Opieki Henryków,"Plac Cystersów 4D, 57-210 Henryków",0224065
poz,Caritas Archidiecezji Wrocławskiej Stacja Opieki Ziębice,"Wąska 15/17, 57-220 Ziębice",0224064
poz,Caritas Archidiecezji Wrocławskiej Stacja Opieki Oława,"Piastów 6, 55-200 Oława",0215011
poz,Caritas Archidiecezji Wrocławskiej Stacja Opieki Strzelin,"Adama Mickiewicza 8A, 57-100 Strzelin",0217044
poz,Caritas Archidiecezji Wrocławskiej Stacja Opieki Malczyce,"1 Maja 39, 55-320 Malczyce",0218022
poz,Caritas Archidiecezji Wrocławskiej Stacja Opieki Dobroszyce,"Stawowa 23, 56-410 Dobroszyce",0214032
poz,Caritas Archidiecezji Wrocławskiej Małkowice,"Klasztorna 1, 55-080 Małkowice",0223045
poz,Szpital Uzdrowiskowy Dom Zdrojowy I,"Piastowski 38, 58-560 Jelenia Góra",0261011
poz,"Zespół Sanatoryjny ""Cieplickie Sanatoria""","ks. Piotra Ściegiennego 9B, 58-560 Jelenia Góra",0261011
poz,Specjalistyczna Przychodnia Lecznictwa Uzdrowiskowego,"Leśnicza 4, 58-560 Jelenia Góra",0261011
poz,Przychodnia Miejska w Pieszycach Ambulatoryjne Świadczenia Zdrowotne,"Królowej Jadwigi 1, 58-250 Pieszyce",0202034
poz,Wiejski Ośrodek Zdrowia,"Barkowo 28, 55-140 Barkowo",0220065
poz,Wiejski Ośrodek Zdrowia,"Powidzko 19, 55-140 Powidzko",0220065
poz,Przychodnia Specjalistyczna,"Lipowa 4, 55-140 Żmigród",0220064
poz,Wiejski Ośrodek Zdrowia,"Kasztanowa 27, 55-140 Korzeńsko",0220065
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""BHMed"" Sp. z o.o.","Strzelińska 6, 58-100 Świdnica",0219011
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""BHMed"" Sp. z o.o.","Ludwika Zamenhofa 42, 58-100 Świdnica",0219011
poz,"Przychodnia Stomatologiczna ""SALVUS""","Akacjowa 3, 55-080 Kąty Wrocławskie",0223044
poz,"Przychodnia Stomatologiczna ""SALVUS""","Woskowa 18, 52-121 Wrocław",0264039
poz,SP ZOZ Malczyce,"Mickiewicza 15, 55-320 Malczyce",0218022
poz,SP ZOZ Malczyce,"Mickiewicza 6, 55-320 Malczyce",0218022
poz,Specjalistyczne Poradnie Przyszpitalne,"Ignacego Paderewskiego 10, 58-301 Wałbrzych",0265011
poz,Wojewódzki Szpital Specjalistyczny we Wrocławiu,"Henryka Michała Kamieńskiego 73 A, 51-124 Wrocław",0264049
poz,Oddział Fundacji Promyk Słońca Centrum Diagnostyczno - Rehabilitacyjne,"Swobodna 8A, 50-088 Wrocław",0264011
poz,ZAKŁAD OPIEKUŃCZO-LECZNICZY O PROFILU REHABILITACYJNYM ZGROMADZENIA SIÓSTR ŚW.ELŻBIETY,"św. Józefa 2/4, 50-329 Wrocław",0264069
poz,OŚRODEK REHABILITACYJNY I OPIEKUŃCZY ZGROMADZENIA SIÓSTR ŚW.ELŻBIETY,"Jana Kazimierza 1, 59-610 Wleń",0212054
poz,ZAKŁAD OPIEKUŃCZO-LECZNICZY ZGROMADZENIA SIÓSTR ŚWIĘTEJ ELŻBIETY,"Słowiańska 3, 58-200 Dzierżoniów",0202021
poz,NIEPUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ ZGROMADZENIA SIÓSTR ŚW.ELŻBIETY,"Nowowiejska 43, 58-535 Miłków",0206082
poz,""" Przychodnia na Biskupinie"" Sp. z o.o.","Karola Olszewskiego 21, 51-642 Wrocław-Śródmieście",0264069
poz,Centrum Terapii Uzależnień,"Powstańców Śląskich 10, 59-220 Legnica",0262011
poz,"NZOZ - Przychodnia ""Na Browarnej"" sp. z o.o.","Browarna 3, 58-300 Wałbrzych",0265011
poz,Wiejski Ośrodek Zdrowia w Tymowej,"Tymowa 38, 59-330 Tymowa",0211045
poz,Przychodnia Rejonowa w Ścinawie,"Władysława Jagiełły 2, 59-330 Ścinawa",0211044
poz,Gminny Ośrodek Zdrowia w Gaworzycach,"Dworcowa 200, 59-180 Gaworzyce",0216022
poz,Gminny Ośrodek Zdrowia w Kotli,"Krzycka 2, 67-240 Kotla",0203042
poz,Gminny Ośrodek Zdrowia,"Spacerowa 6, 55-106 Zawonia",0220052
poz,Wiejski Ośrodek Zdrowia,"Topolowa 1, 55-106 Czeszów",0220052
poz,Ośrodek Zdrowia w Krzelowie,"Krzelów 49, 56-160 Krzelów",0222022
poz,Ośrodek Zdrowia w Wińsku,"Wolności 13, 56-160 Wińsko",0222022
poz,Ośrodek Zdrowia w Głębowicach,"Głębowice 32, 56-160 Głębowice",0222022
poz,Ośrodek Zdrowia w Kunicach,"Staropolska 7A, 59-216 Kunice",0209042
poz,Punkt Lekarski w Jaśkowicach,"Jaśkowice Legnickie 49, 59-221 Jaśkowice Legnickie",0209042
poz,SP ZOZ Przychodnia Rejonowa w Świerzawie,"Lipowa 3, 59-540 Świerzawa",0226044
poz,SP ZOZ Przychodnia Rejonowa WOZ Nowy Kościół,"Szkolna 15, 59-540 Nowy Kościół",0226045
poz,Ośrodek Zdrowia w Mysłakowicach,"Wojska Polskiego 2A, 58-533 Mysłakowice",0206072
poz,MEDIMEX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Słoneczna 9, 58-125 Pszenno",0219072
poz,MEDIMEX SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ Filia w Pszennie,"Słoneczna 11, 58-125 Pszenno",0219072
poz,"""ESKULAP"" Spółka z ograniczoną odpowiedzialnością","Słoneczna 13, 57-350 Kudowa-Zdrój",0208031
poz,"""ESKULAP"" Spółka z ograniczoną odpowiedzialnością Filia Lewin Kłodzki","Graniczna 7, 57-343 Lewin Kłodzki",0208092
poz,"Specjalistyczna Poradnia Lekarska ""SALUBRIS""","Ignacego Paderewskiego 5, 58-260 Bielawa",0202011
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""AGA-MED"" - Andrzej Sroka","Strzelce 36A, 58-124 Strzelce",0219052
poz,"Dolnośląskie Centrum Medycyny Profilaktycznej i Bezpieczeństwa Pracy ""PRO-MED"" Kamieńskiego","Henryka Michała Kamieńskiego 73 A, 51-124 Wrocław-Psie Pole",0264049
poz,"Niepubliczny Zakład Opieki Zdrowotnej Dolnośląskie Centrum Medycyny Profilaktycznej i Bezpieczeństwa Pracy ""PRO-MED"" Gwarna","Gwarna 6A, 50-001 Wrocław-Stare Miasto",0264059
poz,"Niepubliczny Zakład Opieki Zdrowotnej Dolnośląskie Centrum Medycyny Profilaktycznej i Bezpieczeństwa Pracy ""PRO-MED"" Ludwikowice Kłodzkie","Główna 31, 57-450 Ludwikowice Kłodzkie",0208112
poz,"Niepubliczny Zakład Opieki Zdrowotnej Dolnośląskie Centrum Medycyny Profilaktycznej i Bezpieczeństwa Pracy ""PRO-MED""  Komuny Paryskiej","Komuny Paryskiej 23/1A, 50-454 Wrocław-Krzyki",0264039
poz,"Niepubliczny Zakład Opieki Zdrowotnej Dolnośląskie Centrum Medycyny Profilaktycznej i Bezpieczeństwa Pracy ""PRO-MED"" Strzelin","Brzegowa 16, 57-100 Strzelin",0217044
poz,"Dolnośląskie Centrum Medycyny Profilaktycznej i Bezpieczeństwa Pracy ""PRO-MED"" Paulińska","Paulińska 18, 50-247 Wrocław-Śródmieście",0264069
poz,"Dolnośląskie Centrum Medycyny Profilaktycznej i Bezpieczeństwa Pracy ""PRO-MED"" Sp. z o.o.","Henryka Michała Kamieńskiego 142, 51-124 Wrocław",0264011
poz,Pracownie diagnostyczne i zabiegowe,"gen. Augusta Emila Fieldorfa 2, 54-049 Wrocław",0264011
poz,Zakład Usług Medycznych,"Szpitalna 13, 55-311 Kostomłoty",0218012
poz,Gminny Ośrodek Zdrowia w Krotoszycach,"Mikołaja Kopernika 9, 59-223 Krotoszyce",0209032
poz,Gminny Ośrodek Zdrowia w Krotoszycach Filia w Kościelcu,"Kościelec 13, 59-223 Kościelec",0209032
poz,"NZOZ ""Przychodnia Zabobrze-1""","Michała Kleofasa Ogińskiego 1 B, 58-506 Jelenia Góra",0261011
poz,Specjalistyczny Ośrodek Okulistyczny,"Stawowa 12, 50-018 Wrocław",0264059
poz,Ośrodek Zdrowia w Świętej Katarzynie,"Żeromskiego 1, 55-010 Święta Katarzyna",0223085
poz,Ośrodek Zdrowia w Siechnicach,"Jana Pawła II 23, 55-011 Siechnice",0223084
poz,Samodzielny Publiczny Zakład Opieki Zdrowotnej Ośrodek Zdrowia w Wiszni Małej,"Wrocławska 4A, 55-114 Wisznia Mała",0220042
poz,Wiejski Ośrodek Zdrowia w Lubiążu,"Willmanna 23, 56-100 Lubiąż",0222035
poz,Samodzielny Publiczny Zakład Opieki Zdrowotnej Ośrodek Zdrowia,"Tyniec Legnicki 54, 59-243 Tyniec Legnicki",0209082
poz,Samodzielny Publiczny Zakład Opieki Zdrowotnej Ośrodek Zdrowia w Prusicach,"Lawendowa 2, 55-110 Prusice",0220024
poz,Gminny Ośrodek Zdrowia w Mściwojowie,"Mściwojów 5A, 59-407 Mściwojów",0205042
poz,Gminny Ośrodek Zdrowia w Mściwojowie Punkt Lekarski w Snowidzy,"Snowidza 91A, 59-407 Snowidza",0205042
poz,Gminna Przychodnia Zdrowia w Legnickim Polu,"Kossak-Szczuckiej 7A, 59-241 Legnickie Pole",0209052
poz,Praktyka Lekarza Rodzinnego,"Lipowa 10, 53-124 Wrocław-Krzyki",0264039
poz,Praktyka Lekarza Rodzinnego Marlena Wiśniewska,"Lipowa 10, 53-124 Wrocław",0986544
poz,Praktyka Lekarza Rodzinnego Elżbieta Pawłowska,"Czekoladowa 49, 52-326 Wrocław-Krzyki",0264039
poz,"""EURO-MED"" SP. J.","Władysława Stanisława Reymonta 1, 59-900 ZGORZELEC",0225021
poz,"Niepubliczny Zakład Opieki Zdrowotnej Prywatna Przychodnia Lekarska ""MIL-MED"" w Miliczu","Lipowa 2, 56-300 Milicz",0213034
poz,CITODENT CENTRUM STOMATOLOGICZNE - filia Oleśnica,"Jana Kochanowskiego 52, 56-400 Oleśnica",0214011
poz,CITODENT CENTRUM STOMATOLOGICZNE - filia Oleśnica 2,"Jana Kochanowskiego 54, 56-400 Oleśnica",0214011
poz,Citodent Centrum Stomatologiczne - filia Jelenia Góra,"Piastowski 20, 58-560 Jelenia Góra",0261011
poz,Citodent Centrum Stomatologiczne - filia Świebodzice,"Wałbrzyska 1, 58-160 Świebodzice",0219021
poz,Citodent Centrum Stomatologiczne - Filia Kielce,"Gabrieli Zapolskiej 4, 25-435 Kielce",2661011
poz,SANA dr Pobrotyn Clinic,"Zwycięska 25-35, 53-033 Wrocław",0264011
poz,Citodent Centrum Stomatologiczne,"Zamkowy 5, 55-200 Oława",0215011
poz,Citodent Centrum Stomatologiczne - Filia Dąbrowskiego,"gen. Jana Henryka Dąbrowskiego 40, 50-457 Wrocław",0264011
poz,Citodent Centrum Stomatologiczne - Filia Wojciecha z Brudzewa,"Wojciecha z Brudzewa 10, 51-601 Wrocław",0264011
poz,Citodent Centrum Stomatologiczne - Filia Powstańców Śląskich,"Powstańców Śląskich 122, 53-333 Wrocław",0264011
poz,MARO-DENT,"Kręta 22B, 50-233 Wrocław",0264011
poz,Ośrodek Zdrowia w Niechlowie,"Krótka 5, 56-215 Niechlów",0204032
poz,Przychodnia  Lekarska w Górze,"Adama Mickiewicza 1, 56-200 Góra",0204014
poz,SKINDOCTOR,"Rogowska 48A, 54-440 Wrocław",0264011
poz,Praktyka Lekarza Rodzinnego Grażyna Koprowska - Adamczyk,"Pawła Eluarda 7, 54-019 Wrocław",0264011
poz,Szpital im. dra A. Sokołowskiego,"Alfreda Sokołowskiego 4, 58-309 Wałbrzych",0265011
poz,Gminny Ośrodek Zdrowia w Dziadowej Kłodzie,"Słoneczna 7A, 56-504 Dziadowa Kłoda",0214042
poz,Stacja Pogotowia Ratunkowego w Świdnicy,"Leśna 31, 58-100 Świdnica",0219011
poz,Podstacja Wyjazdowa Pogotowia w Świebodzicach,"Wiejska 22 A, 58-160 Świebodzice",0219021
poz,Podstacja Wyjazdowa Pogotowia w Strzegomiu,"Armii Krajowej 23, 58-150 Strzegom",0219064
poz,Podstacja Wyjazdowa Pogotowia Ratunkowego w Jaworzynie Śląskiej,"1 Maja 7, 58-140 Jaworzyna Śląska",0219044
poz,Samorządowa Przychodnia Zdrowia,"Westerplatte 16, 58-140 Jaworzyna Śląska",0219044
poz,Gminny Zespół Zakłaów Opieki Podstawowej w Pielgrzymce,"Pielgrzymka 109F, 59-524 Pielgrzymka",0226032
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""MEDICUS""s.c.","Słoneczna 8, 57-420 Radków",0208124
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""Medicus"" s.c. Filia w Ścinawce Średniej","Mickiewicza 1, 57-410 Ścinawka Średnia",0208125
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""Centrum Usług Stomatologicznych""","gen. Stefana Grota-Roweckiego 1, 56-300 Milicz",0213034
poz,"Ośrodek Psychiatryczno - Psychologiczny ""METIS"" sp. z o.o.","Władysława Reymonta 2, 59-220 Legnica",0262011
poz,Główny Ośrodek Badań Lotniczo-Lekarskich Aeroklubu Polskiego Wojewódzka Przychodnia Sportowo-Lekarska,"Henryka Sienkiewicza 108-110, 50-348 Wrocław",0264011
poz,Przychodnia Fundacji UM,"Marii Curie-Skłodowskiej 50-52, 50-369 Wrocław",0264069
poz,Przychodnia Fundacji UM Oddział w Nowej Rudzie,"Szpitalna 2, 57-400 Nowa Ruda",0208041
poz,NZOZ Przychodnia Rodzinna  Kajderowicz i Biliński,"Krótka 2, 55-050 Sobótka",0223074
poz,NZOZ Przychodnia Rodzinna Kajderowicz i Biliński,"Torowa 4, 55-050 Sobótka",0223074
poz,NZOZ  Przychodnia Rodzinna  Kajderowicz i Biliński,"Pocztowa 4, 55-065 Jordanów Śląski",0223032
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""Przychodnia Rodzinna"" Beata Trzcińska - Larska","Mikołaja Kopernika 34A, 58-100 Świdnica",0219011
poz,Przychodnia Nr 2,"Sportowa 2, 58-250 Pieszyce",0202034
poz,Przychodnia Nr 1,"Rotmistrza Witolda Pileckiego 10A, 58-260 Bielawa",0202011
poz,Niepubliczny Zakład Opieki Zdrowotnej Centrum Okulistyczne,"marsz. Józefa Piłsudskiego 8, 55-200 Oława",0215011
poz,Praktyka Lekarza Rodzinnego Grażyna Sałaga-Rafajłowicz,"Kątecka 50, 55-042 Gniechowice",0223045
poz,Przychodnia Rejonowo-Specjalistyczna w Twardogórze,"Ludwika Waryńskiego 10, 56-416 Twardogóra",0214084
poz,Wiejski Ośrodek Zdrowia Grabowno Wielkie,"Grabowno Wielkie 112, 56-416 Grabowno Wielkie",0214085
poz,Wiejski Ośrodek Zdrowia w Goszczu,"Rynek 18, 56-416 Goszcz",0214085
poz,"Poradnia Specjalistyczna ""SALUS""","Tadeusza Kościuszki 9, 59-400 Jawor",0205011
poz,B&M MEDYK Sp. z o.o. Przychodnia Lekarska,"Piekarska 7, 59-220 Legnica",0262011
poz,Gminny Osrodek Zdrowia w Gierałtowcu,"Gierałtowiec 33, 59-500 Gierałtowiec",0226062
poz,Wiejski Ośrodek Zdrowia w Rokitnicy,"Rokitnica 13, 59-500 Rokitnica",0226062
poz,Wiejski Ośrodek Zdrowia w Wilkowie,"Jana Kochanowskiego 3, 59-500 Wilków-Osiedle",0226062
poz,Pogotowie Ratunkowe w Legnicy- Zespół Ratownictwa Medycznego  Polkowice,"Polna 3, 59-100 Polkowice",0216044
poz,Pogotowie Ratunkowe w Legnicy- Zespół Ratownictwa Medycznego  Złotoryja,"Legnicka 49, 59-500 Złotoryja",0226021
poz,Pogotowie Ratunkowe w Legnicy- Zespół Ratownictwa Medycznego  Jawor,"Tadeusza Kościuszki 6, 59-400 Jawor",0205011
poz,Pogotowie Ratunkowe w Legnicy Zespół Ratownictwa Medycznego  Legnica,"Bracka 11, 59-220 Legnica",0262011
poz,Pogotowie Ratunkowe w Legnicy- Zespół Ratownictwa Medycznego  Chojnów,"Fabryczna 11, 59-225 Chojnów",0209011
poz,Pogotowie Ratunkowe w Legnicy- Zespół Ratownictwa Medycznego  Lubin,"Gen. Józefa Bema 5B, 59-300 Lubin",0211011
poz,Pogotowie Ratunkowe w Legnicy- Zespół Ratownictwa Medycznego  Głogów,"Tadeusza Kościuszki 15A, 67-200 Głogów",0203011
poz,Gminny Ośrodek Zdrowia w Przewornie,"Pocztowa 6, 57-130 PRZEWORNO",0217032
poz,Samodzielny Publiczny Zakład Opieki Zdrowotnej Gminny Ośrodek Zdrowia,"Szkolna 4, 57-211 Ciepłowody",0224022
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""SAL-MED"" s.c.","Świdnicka 37A, 58-200 Dzierżoniów",0202021
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""SAL-MED"" s.c.","Parkowa 4A-2, 58-200 Dzierżoniów",0202021
poz,Centrum Medyczne w Bolkowie,"Wysokogórska 6, 59-420 Bolków",0205024
poz,Centrum Medyczne w Bolkowie Filia w Kaczorowie,"Pollaka 1, 59-420 Kaczorów",0205025
poz,Przychodnia Rejonowa,"Antoniego Rymszy 3, 59-230 Prochowice",0209074
poz,"Praktyka Grupowa Lekarzy Rodzinnych ""MED-OPOR"" s.c. Niepubliczny Zakład Opiei Zdrowotnej","Michała Śniegockiego 15, 52-414 Wrocław-Fabryczna",0264029
poz,Przychodnia Rejonowo-Specjalistyczna,"Tadeusza Kościuszki 10, 55-100 Trzebnica",0220034
poz,Przychodnia MEDICUS Stronie Śląskie,"Nadbrzeżna 14, 57-550 Stronie Śląskie",0208134
poz,NZOZ  EVITA  Sp. z o.o.,"Bohaterów Getta 8, 57-400 Nowa Ruda",0208041
poz,NZOZ Evita Sp. z o.o. Filia nr 5,"Teatralna 11, 57-400 Nowa Ruda",0208041
poz,NZOZ Evita Sp. z o.o. Filia nr 4,"Wolibórz 115, 57-431 Wolibórz",0208112
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""UNIMED"" Sp. z o.o.","Grunwaldzka 24, 58-340 Głuszyca",0221054
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""UNIMED"" Sp. z o.o.","Sienkiewicza 59A, 58-340 Głuszyca",0221054
poz,Niepubliczny Zakład Opieki Zdowotnej Ośrodek Zdrowia Międzybórz,"Sycowska 34, 56-513 Międzybórz",0214054
poz,Niepubliczny Zakład Opieki Zdowotnej Ośrodek Zdrowia Międzybórz Filia Bukowina Sycowska,"Bukowina Sycowska 33, 56-513 Bukowina Sycowska",0214055
poz,PRZEDSIĘBIORSTWO LECZNICZE NZOZ SOBIESZÓW,"Cieplicka 164A, 58-570 Jelenia Góra",0261011
poz,"Niepubliczny Zakład Opieki Zdrowotnej Przychodnia Stomatologiczno-Chirurgiczna ""Uśmiech"" Alina Osuch","Stanisława Moniuszki 5A LOK.3, 58-506 Jelenia Góra",0261011
poz,"Niepubliczny Zakład Opieki Zdrowotnej Przychodnia Stomatologiczno-Chirurgiczna ""Uśmiech"" Alina Osuch","Stanisława Moniuszki 3A, 58-506 Jelenia Góra",0261011
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""TELLMED"" s.c.","Adama Mickiewicza 1, 58-350 Mieroszów",0221064
poz,Ambulatorium Ginekologii i Położnictwa,"Jedności Narodowej 118 A, 50-301 Wrocław-Śródmieście",0264069
poz,"Niepubliczny Zakład Opieki Zdrowotnej ""DERMA-VITA""","Prymasa Polski Stefana Wyszyńskiego 6, 59-300 Lubin",0211011
poz,Ośrodek Diagnostyki Onkologicznej Społecznej Fundacji Solidarności,"gen. Władysława Andersa 4, 59-220 Legnica",0262011
poz,Ośrodek Nieinwazyjnej Diagnostyki Kardiologicznej,"Wały Piastowskie 24, 80-855 Gdańsk",2261011
