kategoria,nazwa,adres,teryt_gmina
szkola,ZESPÓŁ SZKÓŁ ENERGETYCZNYCH IM. PROF. KAZIMIERZA DREWNOWSKIEGO W LUBLINIE,"Długa 6, 20-346 Lublin",0663011
szkola,ZESPÓŁ SZKÓŁ NR 5 IM. JANA PAWŁA II W LUBLINIE,"Józefa Elsnera 5, 20-854 Lublin",0663011
szkola,ZESPÓŁ SZKÓŁ TRANSPORTOWO-KOMUNIKACYJNYCH IM. TADEUSZA KOŚCIUSZKI W LUBLINIE,"Zemborzycka 82, 20-445 Lublin",0663011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM. KORNELA MAKUSZYŃSKIEGO W KALEI,"Szkolna 1, 42-130 Kalej",2406092
szkola,ZESPÓŁ OŚWIATOWY W NIEMOJKACH,"Niemojki 157, 08-200 Niemojki",1410025
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH IM. STANISŁAWA STASZICA,"Marszałkowska 40, 60-327 Poznań-Grunwald",3064029
szkola,ZESPÓŁ SZKÓŁ HANDLOWYCH IM. BOHATERÓW POZNAŃSKIEGO CZERWCA' 56,"Śniadeckich 54/58, 60-774 Poznań-Grunwald",3064029
szkola,ZESPÓŁ SZKÓŁ ELEKTRYCZNYCH NR 2 IM. KS. PIOTRA WAWRZYNIAKA,"Świt 25, 60-375 Poznań",3064011
szkola,ZESPÓŁ SZKÓŁ GASTRONOMICZNYCH IM. KAROLA LIBELTA,"Podkomorska 49, 60-326 Poznań-Grunwald",3064029
szkola,ZESPÓŁ SZKÓŁ ŁĄCZNOŚCI IM. MIKOŁAJA KOPERNIKA,"Przełajowa 4, 61-622 Poznań-Stare Miasto",3064059
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH I LICEALNYCH W PIECHOWICACH,"Przemysłowa 21, 58-573 Piechowice",0206031
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH I MISTRZOSTWA SPORTOWEGO W SZKLARSKIEJ PORĘBIE,"Obrońców Pokoju 17, 58-580 Szklarska Poręba",0206041
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH NR 1 IM. GEN. LUDWIKA CZYŻEWSKIEGO W BEŁCHATOWIE,"Czapliniecka 96, 97-400 Bełchatów",1001011
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH NR 2 IM. ROMUALDA TRAUGUTTA W BEŁCHATOWIE,"Czapliniecka 98, 97-400 Bełchatów",1001011
szkola,ZESPÓŁ SZKÓŁ RZEMIEŚLNICZYCH,"Zygmunta Chmielewskiego 19, 70-028 Szczecin",3262011
szkola,"ZESPÓŁ SZKÓŁ SPECJALNYCH W DOMU POMOCY SPOŁECZNEJ ""JUNIOR"" W MIŁKOWIE","Lipowa 18, 58-535 Miłków",0206082
szkola,ZESPÓŁ SZKÓŁ IM LEOKADII BERGEROWEJ W PŁOCKU,"Kutnowska 30, 09-402 Płock",1462011
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 2 IM. JANUSZA KORCZAKA,"Żniwna 1, 61-663 Poznań-Stare Miasto",3064059
szkola,ZESPÓŁ SZKÓŁ W PIETROWICACH,"Pietrowice 9, 48-100 Pietrowice",1602035
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KALISZKACH,"Kaliszki 170, 05-152 Kaliszki",1414022
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W OPOLU,"Torowa 7, 45-037 Opole",1661011
szkola,ZESPÓŁ SZKÓŁ KOMUNIKACJI IM. HIPOLITA CEGIELSKIEGO,"Aleksandra Fredry 13, 61-701 Poznań-Stare Miasto",3064059
szkola,ZESPÓŁ SZKÓŁ IM. WŁADYSŁAWA ORKANA W MARCINKOWICACH,"Marcinkowice 1, 33-393 Marcinkowice",1210022
szkola,ZESPÓŁ SZKÓŁ MECHANICZNYCH IM. KOMISJI EDUKACJI NARODOWEJ,"Świerkowa 8, 61-472 Poznań-Wilda",3064069
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 IM. JANA PAWŁA II W WIEPRZU,"Centralna 19, 34-122 Wieprz",1218102
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 1,"św. Floriana 3, 60-536 Poznań",3064011
szkola,ZESPÓŁ SZKÓŁ BUDOWLANO-DRZEWNYCH IM. BOLESŁAWA CHROBREGO,"Raszyńska 48, 60-135 Poznań-Grunwald",3064029
szkola,ZESPÓŁ SZKÓŁ PRZEMYSŁU SPOŻYWCZEGO IM. JANA I JĘDRZEJA ŚNIADECKICH,"Warzywna 19, 61-658 Poznań-Stare Miasto",3064059
szkola,ZESPÓŁ SZKÓŁ W MOGILNIE,"Dworcowa 9, 88-300 Mogilno",0409034
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. POWSTAŃCÓW WIELKOPOLSKICH W BIELICACH,"Bielice 1, 88-330 Bielice",0409035
szkola,POWIATOWE CENTRUM DOSKONALENIA NAUCZYCIELI I PORADNICTWA PSYCHOLOGICZNO-PEDAGOGICZNEGO W GÓRZE,"Bolesława Chrobrego 27, 56-200 Góra",0204014
szkola,ZESPÓŁ EDUKACYJNY,"Parkowa 4, 66-132 Trzebiechów",0809082
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH PRZY UNIWERSYTECKIM SZPITALU DZIECIĘCYM W LUBLINIE,"Prof. Antoniego Gębali 6, 20-093 Lublin",0663011
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. ALEKSANDRA ŚWIĘTOCHOWSKIEGO W GOŁOTCZYŹNIE,"Ciechanowska 18b, 06-430 Gołotczyzna",1402092
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. WŁADYSŁAWA STANISŁAWA REYMONTA W DOBRYSZYCACH,"Szkolna 4, 97-505 Dobryszyce",1012022
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. WINCENTEGO WITOSA W LEŚNEJ PODLASKIEJ,"Bialska 7, 21-542 Leśna Podlaska",0601082
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. JADWIGI DZIUBIŃSKIEJ W GOLĄDKOWIE,"Golądkowo 41G, 06-120 Golądkowo",1424062
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. MICHAŁA DRZYMAŁY W BRZOSTOWIE,"Wacława Popiela 4, 89-350 Brzostowo",3019055
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. WINCENTEGO WITOSA W SUWAŁKACH,"Ogrodowa 49, 16-400 Suwałki",2063011
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO W POWIERCIU,"Powiercie 31, 62-600 Powiercie",3009072
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. WINCENTEGO WITOSA W MOKRZESZOWIE,"Mokrzeszów 111, 58-160 Mokrzeszów",0219072
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO W BYSTREJ,"Bystra 156, 38-300 Bystra",1205042
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. AUGUSTA ZAMOYSKIEGO W JABŁONIU,"Augusta Zamoyskiego 4, 21-205 Jabłoń",0613022
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. PROF. WŁADYSŁAWA SZAFERA W RZEMIENIU,"Rzemień 243, 39-322 Rzemień",1811075
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO W BYDGOSZCZY,"Filmowa 1, 85-836 Bydgoszcz",0461011
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA ROLNICZEGO IM. MACIEJA RATAJA W MIECZYSŁAWOWIE,"Mieczysławów 2, 99-314 Mieczysławów",1002052
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W LUBIENIU KUJAWSKIM,"Szkolna 15, 87-840 Lubień Kujawski",0418114
szkola,ZESPÓŁ SZKÓŁ W KŁÓBCE,"Kłóbka 9, 87-840 Kłóbka",0418115
szkola,ZESPÓŁ SZKÓŁ W PRZEMĘCIE,"Szkolna 1, 64-234 Przemęt",3029012
szkola,ZESPÓŁ SZKOŁY PODSTAWOWEJ I PRZEDSZKOLA W KALINOWICACH,"Kalinowice 148A, 22-400 Kalinowice",0620142
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH IM. JANA KILIŃSKIEGO W MOGIELNICY,"Nowomiejska 1, 05-640 Mogielnica",1406074
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH IM. FRANCISZKA RATAJCZAKA W KOŚCIANIE,"Wielichowska 43A, 64-000 Kościan",3011011
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH IM. JANA KASPROWICZA W NIETĄŻKOWIE,"Andrzeja Dudycza 4, 64-030 Nietążkowo",3011055
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH IM. ARMII KRAJOWEJ W BIELSKU-BIAŁEJ,"Sternicza 4, 43-300 Bielsko-Biała",2461011
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W BIELSKU-BIAŁEJ,"Starobielska 10, 43-300 Bielsko-Biała",2461011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STOBIECKU SZLACHECKIM,"Stobiecko Szlacheckie 24A, 97-561 Stobiecko Szlacheckie",1012092
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH IM. MARII KONOPNICKIEJ W KOŚCIANIE,"Marii Konopnickiej 1, 64-000 Kościan",3011011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH IM. STEFANA ŻEROMSKIEGO W BIELSKU-BIAŁEJ,"Bohaterów Warszawy 20, 43-300 Bielsko-Biała",2461011
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. STANISŁAWA KONARSKIEGO W BOCHNI,"Ludwika Stasiaka 1, 32-700 Bochnia",1201011
szkola,ZESPÓŁ SZKÓŁ NR 1 IM. STANISŁAWA STASZICA W BOCHNI,"Edwarda Windakiewicza 23, 32-700 Bochnia",1201011
szkola,"ZESPÓŁ SZKÓŁ DLA DOROSŁYCH ""DYDAKTYK""","Wrocławska 39, 63-930 Jutrosin",3022024
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MIĘKINI,"Szkolna 2, 55-330 Miękinia",0218034
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PISARZOWICACH,"Szkolna 3, 55-330 Pisarzowice",0218035
szkola,ZESPÓŁ SZKÓŁ Z ODDZIAŁAMI INTEGRACYJNYMI NR 41,"Bartnicza 2, 03-358 Targówek",1465118
szkola,ZESPÓŁ SZKÓŁ Z ODDZIAŁAMI INTEGRACYJNYMI W PUSTKOWIE-OSIEDLU,"Pustków-Osiedle 34, 39-206 Pustków-Osiedle",1803042
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W STYKOWIE,"Świętokrzyska 22, 27-230 Styków",2611022
szkola,ZESPÓŁ SZKÓŁ IM. BRATA ALOJZEGO KOSIBY W WIELICZCE,"Marszałka Józefa Piłsudskiego 105, 32-020 Wieliczka",1219054
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH I OGÓLNOKSZTAŁCĄCYCH W ELBLĄGU,"Generała Józefa Bema 50, 82-300 Elbląg",2861011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH IM. JANA BRZECHWY W KĘDZIERZYNIE-KOŹLU,"Ignacego Krasickiego 10, 47-206 Kędzierzyn-Koźle",1603011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH W BIAŁEJ PODLASKIEJ,"Orzechowa 58, 21-500 Biała Podlaska",0661011
szkola,ZESPÓŁ SZKÓŁ Z ODDZIAŁAMI INTEGRACYJNYMI,"Sidorska 30, 21-500 Biała Podlaska",0661011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W BIAŁEJ PODLASKIEJ,"Józefa Ignacego Kraszewskiego 1, 21-500 Biała Podlaska",0661011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 2 IM. ADAMA MICKIEWICZA W BIAŁEJ PODLASKIEJ,"Leszczynowa 16, 21-500 Biała Podlaska",0661011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 3 W BIAŁEJ PODLASKIEJ,"Gabriela Narutowicza 39, 21-500 Biała Podlaska",0661011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 4 W BIAŁEJ PODLASKIEJ,"Akademicka 8, 21-500 Biała Podlaska",0661011
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 1 IM. KOMISJI EDUKACJI NARODOWEJ W BIAŁEJ PODLASKIEJ,"Marszałka Józefa Piłsudskiego 36, 21-500 Biała Podlaska",0661011
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 2 IM. FRANCISZKA ŻWIRKI I STANISŁAWA WIGURY W BIAŁEJ PODLASKIEJ,"Brzeska 71, 21-500 Biała Podlaska",0661011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W WYDMINACH,"Grunwaldzka 94, 11-510 Wydminy",2806102
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH IM. WINCENTEGO WITOSA W NAWOJOWEJ,"Podkamienne 8, 33-335 Nawojowa",1210122
szkola,ZESPÓŁ SZKÓŁ Z ODDZIAŁAMI INTEGRACYJNYMI W PUSTKOWIE,"Pustków 94, 39-205 Pustków",1803042
szkola,ZESPÓŁ SZKÓŁ W PUSTYNI,"Pustynia 160, 39-200 Pustynia",1803042
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH W SIEMIATYCZACH,"Tadeusza Kościuszki 43A, 17-300 Siemiatycze",2010011
szkola,ZESPÓŁ SZKÓŁ ROLNICZYCH IM. W.WITOSA W OSTROŻANACH,"Ostrożany 41, 17-312 Ostrożany",2010025
szkola,ZESPÓŁ SZKÓŁ W SIEMIATYCZACH,"Tadeusza Kościuszki 43, 17-300 Siemiatycze",2010011
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH W CHOJNIE,"Dworcowa 3, 74-500 Chojna",3206034
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH IM.W.ST. REYMONTA W CZARTAJEWIE,"Długa 130, 17-300 Czartajew",2010092
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W WOLI KALINOWSKIEJ,"Szkolna 12, 32-045 Wola Kalinowska",1206132
szkola,ZESPÓŁ SZKÓŁ GOSPODARCZYCH W ELBLĄGU,"Królewiecka 128, 82-300 Elbląg",2861011
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA USTAWICZNEGO W SULEJOWIE,"Milejowska 21, 97-330 Sulejów",1010094
szkola,ZESPÓŁ SZKÓŁ IM.KORNELA MAKUSZYŃSKIEGO W MAŁASZEWICZACH,"Wiejska 7a, 21-540 Małaszewicze",0601162
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY PRZYBIERNÓW,"Kościuszki 16, 72-110 Przybiernów",3204062
szkola,ZESPÓŁ SZKÓŁ W GDOWIE,"Bocheńska 33, 32-420 Gdów",1219022
szkola,ZESPÓŁ SZKÓŁ W CZARNEJ BIAŁOSTOCKIEJ,"Henryka Sienkiewicza 7, 16-020 Czarna Białostocka",2002024
szkola,ZESPÓŁ SZKÓŁ LEŚNYCH W ROGOZIŃCU,"Rogoziniec 115, 66-210 Rogoziniec",0808065
szkola,ZESPÓŁ SZKÓŁ W ZAWADZIE,"Zawada 154, 39-200 Zawada",1803042
szkola,ZESPÓŁ SZKÓŁ IM. KONSTANTEGO LELIWY-SŁOTWIŃSKIEGO W GŁOBIKOWEJ,"Głobikowa 81, 39-200 Głobikowa",1803042
szkola,ZESPÓŁ SZKÓŁ W LATOSZYNIE,"Latoszyn 23, 39-200 Latoszyn",1803042
szkola,ZESPÓŁ SZKÓŁ W PODGRODZIU,"Podgrodzie 56A, 39-200 Podgrodzie",1803042
szkola,ZESPÓŁ: SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W SICINACH I PRZEDSZKOLE W SICINACH,"Siciny 78, 56-215 Siciny",0204032
szkola,ZESPÓŁ SZKÓŁ W KREMPNEJ,"Krempna 45, 38-232 Krempna",1805062
szkola,ZESPÓŁ SZKOŁY I PRZEDSZKOLA W ZBLUDZY,"Zbludza 110, 34-608 Zbludza",1207052
szkola,ZESPÓŁ SZKÓŁ NR 1 IM. KS. STANISŁAWA KONARSKIEGO W JĘDRZEJOWIE,"Feliksa Przypkowskiego 49, 28-300 Jędrzejów",2602024
szkola,ZESPÓŁ PORADNI NR 1 W LUBLINIE,"Magnoliowa 8, 20-143 Lublin",0663011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 4 IM. ORLĄT LWOWSKICH W LUBLINIE,"Kazimierza Tumidajskiego 6a, 20-247 Lublin",0663011
szkola,ZESPÓŁ OŚWIATOWY W STOCZKU ŁUKOWSKIM,"Stanisława Wielgoska 5, 21-450 Stoczek Łukowski",0611021
szkola,ZESPÓŁ SZKÓŁ MECHANICZNYCH W ELBLĄGU,"Jana Amosa Komeńskiego 39, 82-300 Elbląg",2861011
szkola,ZESPÓŁ SZKÓŁ LICEALNYCH I AGROTECHNICZNYCH IM. LEONA JANTY - POŁCZYŃSKIEGO W TUCHOLI,"Nowodworskiego 9-13, 89-500 Tuchola",0416064
szkola,ZESPÓŁ SZKOŁY I PRZEDSZKOLA NR 1 W KASINIE WIELKIEJ,"Kasina Wielka 761, 34-741 Kasina Wielka",1207092
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W KASINCE MAŁEJ,"Kasinka Mała 513, 34-734 Kasinka Mała",1207092
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BORKU,"Borek 148, 32-765 Borek",1201072
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁAZACH,"Łazy 50, 32-765 Łazy",1201072
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W POLSKIEJ CEREKWI,"Konarskiego 4, 47-260 Polska Cerekiew",1603052
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W DYSIE,"Lotników Polskich 4, 21-003 Dys",0609112
szkola,ZESPÓŁ SZKÓŁ,"Warszawska 54, 82-100 Nowy Dwór Gdański",2210024
szkola,ZESPÓŁ SZKÓŁ W WOLBROMIU,"Pod Lasem 1, 32-340 Wolbrom",1212074
szkola,ZESPÓŁ SZKÓŁ GASTRONOMICZNO-HOTELARSKICH,"Majdańska 30/36, 04-110 Praga-Południe",1465078
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY Z ODDZIAŁAMI INTEGRACYJNYMI NR 1 W RYBNIKU,"Gliwicka 105, 44-207 Rybnik",2473011
szkola,ZESPÓŁ SZKÓŁ PUBLICZNYCH W ZAGŁOBIE,"Zagłoba 21, 24-313 Zagłoba",0612072
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 101 IM. JANA BRZECHWY,"Swoboda 41, 60-389 Poznań-Grunwald",3064029
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W RABIE NIŻNEJ,"Raba Niżna 162, 34-730 Raba Niżna",1207092
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 5 W RYBNIKU,"dr. Mariana Różańskiego 14a, 44-200 Rybnik",2473011
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W EŁKU,"gen. Władysława Sikorskiego 7, 19-300 Ełk",2805011
szkola,ZESPÓŁ SZKÓŁ MECHANICZNO-ELEKTRYCZNYCH W EŁKU,"Armii Krajowej 1, 19-300 Ełk",2805011
szkola,ZESPÓŁ SZKÓŁ NR 1 IM. JĘDRZEJA ŚNIADECKIEGO W EŁKU,"11 Listopada 24, 19-300 Ełk",2805011
szkola,ZESPÓŁ SZKÓŁ NR 6 IM. MACIEJA RATAJA W EŁKU,"Michała Kajki 4, 19-300 Ełk",2805011
szkola,PUBLICZNA SZKOŁA PODSTAWOWA Z PUBLICZNYM PRZEDSZKOLEM W MŁYNARZACH,"Ostrołęcka 24, 06-231 Młynarze",1411052
szkola,ZESPÓŁ SZKÓŁ W KĄKOLEWIE,"Krzywińska 14, 64-113 Kąkolewo",3013035
szkola,ZESPÓŁ SZKÓŁ W ŚWIERCZYNIE,"Świerczyna 43A, 64-113 Świerczyna",3013035
szkola,ZESPÓŁ SZKÓŁ BUDOWLANYCH W RYBNIKU,"Świerklańska 42, 44-200 Rybnik",2473011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY WE WRONINIE,"Kościelna 1, 47-260 Wronin",1603052
szkola,ZESPÓŁ SZKÓŁ AGRO-TECHNICZNYCH IM. WINCENTEGO WITOSA W ROPCZYCACH,"Mickiewicza 13, 39-100 Ropczyce",1815034
szkola,ZESPÓŁ SZKOŁY PODSTAWOWEJ I PRZEDSZKOLA W SŁOPNICACH,"Słopnice 336, 34-615 Słopnice",1207112
szkola,ZESPÓŁ PORADNI NR 2 W LUBLINIE,"Żołnierzy Niepodległej 1, 20-400 Lublin",0663011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 102 IM. JANA PAWŁA II,"Przełajowa 6, 61-622 Poznań-Stare Miasto",3064059
szkola,ZESPÓŁ EDUKACYJNY W GĄDKOWIE WIELKIM,"Kościuszki 47, 66-235 Gądków Wielki",0807055
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH IM. JÓZEFA PIŁSUDSKIEGO W ZAKLICZYNIE,"Grabina 57, 32-840 Zakliczyn",1216144
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH W ORNONTOWICACH,"Dworcowa 1, 43-178 Ornontowice",2408042
szkola,ZESPÓŁ SZKÓŁ NR 1 SPECJALNYCH W MIKOŁOWIE,"Gliwicka 366, 43-190 Mikołów",2408021
szkola,ZESPÓŁ SZKÓŁ NR 2 SPECJALNYCH W MIKOŁOWIE,"Pokoju 4a, 43-190 Mikołów",2408021
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH IM. PROF. KAROLA OLSZEWSKIEGO W SĘDZISZOWIE MŁP.,"Wyspiańskiego 2, 39-120 Sędziszów Małopolski",1815044
szkola,ZESPÓŁ SZKÓŁ IM. KS. DRA JANA ZWIERZA W ROPCZYCACH,"Mickiewicza 14, 39-100 Ropczyce",1815034
szkola,ZESPÓŁ SZKÓŁ INŻYNIERII ŚRODOWISKA I USŁUG IM. MIKOŁAJA KOPERNIKA W ELBLĄGU,"Obrońców Pokoju 44, 82-300 Elbląg",2861011
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH W ELBLĄGU,"Artura Grottgera 71, 82-300 Elbląg",2861011
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 1 W ELBLĄGU,"Robotnicza 173, 82-300 Elbląg",2861011
szkola,ZESPÓŁ SZKÓŁ TECHNICZNO - INFORMATYCZNYCH W ELBLĄGU,"Rycerska 2, 82-300 Elbląg",2861011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH IM. MARII GRZEGORZEWSKIEJ W ŚREMIE,"Józefa Piłsudskiego 15, 63-100 Śrem",3026044
szkola,ZESPÓŁ SZKÓL OGÓLNOKSZTAŁCĄCYCH I ZAWODOWYCH IM. IGNACEGO JANA PADEREWSKIEGO W CIĘŻKOWICACH,"Łuczkiewiczów 12, 33-190 Ciężkowice",1216014
szkola,ZESPÓŁ SZKÓŁ LICEALNYCH I TECHNICZNYCH IM. JANA PAWŁA II W WOJNICZU,"Jagiellońska 17, 32-830 Wojnicz",1216134
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH IM. PROF. CZESŁAWA MAJORKA W RYGLICACH,"Tarnowska 23, 33-160 Ryglice",1216064
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH IM.KS.JANUSZA ST. PASIERBA W ŻABNIE,"Rynek 26, 33-240 Żabno",1216154
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W PAWŁOWICACH,"Pawłowice 90, 08-540 Pawłowice",0616052
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 1 IM. POWSTAŃCÓW 1863R. W SĘDZIEJOWICACH,"Powstańców 1863 Roku 6, 98-160 Sędziejowice",1003032
szkola,ZESPÓŁ SZKÓŁ W MARZENINIE,"Łaska 7, 98-160 Marzenin",1003032
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY WE WSOLI,"Szkolna 1, 26-660 Wsola",1425052
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W KURZELOWIE,"Jana Brożka 7, 29-100 Kurzelów",2613065
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 2 IM. 5. PUŁKU UŁANÓW ZASŁAWSKICH W OSTROŁĘCE,"Czwartaków 4, 07-401 Ostrołęka",1461011
szkola,"ZESPÓŁ SZKOLNO - PRZEDSZKOLNY IM. ""DZIECI POTULIC""","Szkolna 4, 89-120 Potulice",0410035
szkola,ZESPÓŁ SZKÓŁ W LUBLI,"Lubla 328, 38-130 Lubla",1819022
szkola,ZESPÓŁ SZKÓŁ W GOGOŁOWIE,"Gogołów 316, 38-131 Gogołów",1819022
szkola,ZESPÓŁ SZKÓŁ W STĘPINIE,"Stępina 54, 38-125 Stępina",1819022
szkola,ZESPÓŁ SZKÓŁ LEŚNYCH IM.ROMANA GESINGA W ZAGNAŃSKU,"Spacerowa 4, 26-050 Zagnańsk",2604192
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH IM. TADEUSZA KOŚCIUSZKI W LEŻAJSKU,"Adama Mickiewicza 67, 37-300 Leżajsk",1808011
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH NR 1 WE WŁOSZCZOWIE,"Partyzantów 24, 29-100 Włoszczowa",2613064
szkola,ZESPÓŁ SZKÓŁ IM. WINCENTEGO WITOSA W SUCHEJ BESKIDZKIEJ,"Spółdzielców 1, 34-200 Sucha Beskidzka",1215021
szkola,ZESPÓŁ SZKÓŁ W RYBNIE,"Sportowa 24, 13-220 Rybno",2803062
szkola,ZESPÓŁ SZKÓŁ LICEALNYCH I TECHNICZNYCH IM. ZIEMI TUCHOLSKIEJ W TUCHOLI,"Świecka 89a, 89-500 Tuchola",0416064
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1,"Konwaliowa 4, 44-373 Wodzisław Śląski",2415041
szkola,ZESPÓŁ SZKÓŁ W GOŁACZEWACH,"Chełmska 8, 32-340 Gołaczewy",1212075
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH NR 2 IM. EUGENIUSZA KWIATKOWSKIEGO W JAROCINIE,"Franciszkańska 2, 63-200 Jarocin",3006024
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH NR 1 W JAROCINIE,"Franciszkańska 1, 63-200 Jarocin",3006024
szkola,ZESPÓŁ SZKÓŁ SAMORZĄDOWYCH W TARGANICACH,"Beskidzka 46, 34-120 Targanice",1218015
